6d420c983dc4ad2cffb51f647c4361dd,116.488,39.888,1704190603,20240102181643,2024-01-02 18:16:43
6d420c983dc4ad2cffb51f647c4361dd,116.49,39.884,1704190804,20240102182004,2024-01-02 18:20:04
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.886,1704191101,20240102182501,2024-01-02 18:25:01
6d420c983dc4ad2cffb51f647c4361dd,116.496,39.89,1704192178,20240102184258,2024-01-02 18:42:58
6d420c983dc4ad2cffb51f647c4361dd,116.5,39.876,1704193329,20240102190209,2024-01-02 19:02:09
6d420c983dc4ad2cffb51f647c4361dd,116.496,39.89,1704194283,20240102191803,2024-01-02 19:18:03
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704195318,20240102193518,2024-01-02 19:35:18
6d420c983dc4ad2cffb51f647c4361dd,116.496,39.89,1704199481,20240102204441,2024-01-02 20:44:41
6d420c983dc4ad2cffb51f647c4361dd,116.488,39.888,1704200109,20240102205509,2024-01-02 20:55:09
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704200142,20240102205542,2024-01-02 20:55:42
6d420c983dc4ad2cffb51f647c4361dd,116.496,39.89,1704201747,20240102212227,2024-01-02 21:22:27
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704202273,20240102213113,2024-01-02 21:31:13
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.886,1704202443,20240102213403,2024-01-02 21:34:03
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.892,1704202796,20240102213956,2024-01-02 21:39:56
6d420c983dc4ad2cffb51f647c4361dd,116.504,39.912,1704203023,20240102214343,2024-01-02 21:43:43
6d420c983dc4ad2cffb51f647c4361dd,116.484,39.926,1704203639,20240102215359,2024-01-02 21:53:59
6d420c983dc4ad2cffb51f647c4361dd,116.484,39.928,1704204897,20240102221457,2024-01-02 22:14:57
6d420c983dc4ad2cffb51f647c4361dd,116.484,39.926,1704205143,20240102221903,2024-01-02 22:19:03
6d420c983dc4ad2cffb51f647c4361dd,116.48,39.924,1704205674,20240102222754,2024-01-02 22:27:54
6d420c983dc4ad2cffb51f647c4361dd,116.49,39.924,1704205819,20240102223019,2024-01-02 22:30:19
6d420c983dc4ad2cffb51f647c4361dd,116.49,39.892,1704206018,20240102223338,2024-01-02 22:33:38
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704206285,20240102223805,2024-01-02 22:38:05
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.886,1704206867,20240102224747,2024-01-02 22:47:47
6d420c983dc4ad2cffb51f647c4361dd,116.482,39.896,1704207530,20240102225850,2024-01-02 22:58:50
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704208078,20240102230758,2024-01-02 23:07:58
6d420c983dc4ad2cffb51f647c4361dd,116.496,39.89,1704211137,20240102235857,2024-01-02 23:58:57
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704211193,20240102235953,2024-01-02 23:59:53
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.886,1704213080,20240103003120,2024-01-03 00:31:20
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704213691,20240103004131,2024-01-03 00:41:31
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.886,1704214002,20240103004642,2024-01-03 00:46:42
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704214401,20240103005321,2024-01-03 00:53:21
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.886,1704225102,20240103035142,2024-01-03 03:51:42
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704226291,20240103041131,2024-01-03 04:11:31
6d420c983dc4ad2cffb51f647c4361dd,116.488,39.888,1704227939,20240103043859,2024-01-03 04:38:59
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704228417,20240103044657,2024-01-03 04:46:57
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.89,1704240885,20240103081445,2024-01-03 08:14:45
6d420c983dc4ad2cffb51f647c4361dd,116.542,39.89,1704241244,20240103082044,2024-01-03 08:20:44
6d420c983dc4ad2cffb51f647c4361dd,116.544,39.91,1704241474,20240103082434,2024-01-03 08:24:34
6d420c983dc4ad2cffb51f647c4361dd,116.62,39.908,1704241782,20240103082942,2024-01-03 08:29:42
6d420c983dc4ad2cffb51f647c4361dd,116.642,39.922,1704242071,20240103083431,2024-01-03 08:34:31
6d420c983dc4ad2cffb51f647c4361dd,116.648,39.922,1704243020,20240103085020,2024-01-03 08:50:20
6d420c983dc4ad2cffb51f647c4361dd,116.636,39.872,1704251244,20240103110724,2024-01-03 11:07:24
6d420c983dc4ad2cffb51f647c4361dd,116.642,39.922,1704251477,20240103111117,2024-01-03 11:11:17
6d420c983dc4ad2cffb51f647c4361dd,116.636,39.906,1704251747,20240103111547,2024-01-03 11:15:47
6d420c983dc4ad2cffb51f647c4361dd,116.628,39.892,1704252040,20240103112040,2024-01-03 11:20:40
6d420c983dc4ad2cffb51f647c4361dd,116.542,39.892,1704252357,20240103112557,2024-01-03 11:25:57
6d420c983dc4ad2cffb51f647c4361dd,116.492,39.892,1704252577,20240103112937,2024-01-03 11:29:37
6d420c983dc4ad2cffb51f647c4361dd,116.484,39.838,1704252873,20240103113433,2024-01-03 11:34:33
6d420c983dc4ad2cffb51f647c4361dd,116.416,39.83,1704253190,20240103113950,2024-01-03 11:39:50
6d420c983dc4ad2cffb51f647c4361dd,116.344,39.832,1704253549,20240103114549,2024-01-03 11:45:49
6d420c983dc4ad2cffb51f647c4361dd,116.342,39.812,1704253780,20240103114940,2024-01-03 11:49:40
6d420c983dc4ad2cffb51f647c4361dd,116.342,39.816,1704254191,20240103115631,2024-01-03 11:56:31
6d420c983dc4ad2cffb51f647c4361dd,116.34,39.808,1704254455,20240103120055,2024-01-03 12:00:55
6d420c983dc4ad2cffb51f647c4361dd,116.366,39.832,1704254766,20240103120606,2024-01-03 12:06:06
6d420c983dc4ad2cffb51f647c4361dd,116.498,39.828,1704255910,20240103122510,2024-01-03 12:25:10
6d420c983dc4ad2cffb51f647c4361dd,116.506,39.828,1704256171,20240103122931,2024-01-03 12:29:31
6d420c983dc4ad2cffb51f647c4361dd,116.508,39.814,1704256601,20240103123641,2024-01-03 12:36:41
6d420c983dc4ad2cffb51f647c4361dd,116.504,39.81,1704257051,20240103124411,2024-01-03 12:44:11
6d420c983dc4ad2cffb51f647c4361dd,116.506,39.828,1704259702,20240103132822,2024-01-03 13:28:22
6d420c983dc4ad2cffb51f647c4361dd,116.504,39.828,1704259821,20240103133021,2024-01-03 13:30:21
6d420c983dc4ad2cffb51f647c4361dd,116.488,39.84,1704260130,20240103133530,2024-01-03 13:35:30
6d420c983dc4ad2cffb51f647c4361dd,116.486,39.858,1704260398,20240103133958,2024-01-03 13:39:58
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704260699,20240103134459,2024-01-03 13:44:59
6d420c983dc4ad2cffb51f647c4361dd,116.496,39.89,1704262107,20240103140827,2024-01-03 14:08:27
6d420c983dc4ad2cffb51f647c4361dd,116.488,39.888,1704265104,20240103145824,2024-01-03 14:58:24
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704266107,20240103151507,2024-01-03 15:15:07
6d420c983dc4ad2cffb51f647c4361dd,116.48,39.87,1704267713,20240103154153,2024-01-03 15:41:53
6d420c983dc4ad2cffb51f647c4361dd,116.488,39.888,1704267936,20240103154536,2024-01-03 15:45:36
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704267943,20240103154543,2024-01-03 15:45:43
6d420c983dc4ad2cffb51f647c4361dd,116.496,39.888,1704272907,20240103170827,2024-01-03 17:08:27
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704273023,20240103171023,2024-01-03 17:10:23
6d420c983dc4ad2cffb51f647c4361dd,116.496,39.89,1704281922,20240103193842,2024-01-03 19:38:42
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704284332,20240103201852,2024-01-03 20:18:52
6d420c983dc4ad2cffb51f647c4361dd,116.496,39.89,1704287748,20240103211548,2024-01-03 21:15:48
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704291892,20240103222452,2024-01-03 22:24:52
6d420c983dc4ad2cffb51f647c4361dd,116.488,39.888,1704293147,20240103224547,2024-01-03 22:45:47
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704293156,20240103224556,2024-01-03 22:45:56
6d420c983dc4ad2cffb51f647c4361dd,116.488,39.888,1704294034,20240103230034,2024-01-03 23:00:34
6d420c983dc4ad2cffb51f647c4361dd,116.494,39.884,1704294041,20240103230041,2024-01-03 23:00:41
